"This sheet contains items that were originally from ItemsOfInterest and were going to be part of the corpus, but turned out to be duplicates, incorrect, weird, confusing, or we couldn't get the items themselves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
catalogued (audio file is on musiclabnas already),"documentation (liner notes, images, etc, on musiclabnas)",who,HARVARD .WAV,OTHER .WAV,HARVARD CD,OTHER CD,DIRECT STREAM,MULTIPLE SONGS ON SAME TRACK,ERROR (duplicate or misspelling),LP,ONLY OPTION IS FOR HARVARD TO DIGITIZE IT,REQUESTED THRU ILL,,,,,judy_notes,judy_url (use this only if url_recode is no longer the right url),old_notes,filename,song_name,song_tracknum,source,url_recode,format (Harvard only),cost,notes,url_orig,source_first,widesample,deepsample,wideonly,deeponly,both,comments,type,family_name,language,dialect,level,culture listed?,culture,culture standardized,region,clade,family_code,prev_glottocode1,prev_glottocode2,prev_agree,pre_common_subfamily,pre_common_family,iso,type_secondary,unpublished,collector_name,collector_affil,collector_email,song_reason,song_label,song_info,song_lyrics,song_morenotes,audible_singer,easyhear,access,morenotes,ts,annotator
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,contacted THPO at Standing Rock thru folklife,Folkways = v expensive,LGY: contact LOC about rights to track,NHS2-1075.wav,Sitting Bull's Medicine Song (a),"No. 91, Catalogue No. 654",Various archives/libraries,https://catalog.loc.gov/vwebv/holdingsInfo?searchId=9738&recCount=25&recPointer=3&bibId=16528916&searchType=7&resultPointer=0,,,,http://gofile.me/3T2hs/RIygve56J,Teton Sioux Music by Frances Densmore,1,0,1,0,0,,Healing,#REF!,lako1247,,#REF!,,"Teton Sioux, Lakota",Sioux,Plains and Plateau,,#REF!,lako1247,lako1247,yes,yes,yes,lkt,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Healing//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], PG 272. PARAGRAPH ABOVE TRACK NO. 91, CATALOGUE NO. 654, ""SITTING BULL'S MEDICINE SONG""//","It was said to have been used by Sitting Bull in treating the sick//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], PG 272. PARAGRAPH ABOVE TRACK NO. 91, CATALOGUE NO. 654, ""SITTING BULL'S MEDICINE SONG""//","To him I am related, from above, a tribe is my friend, from above, an elk is my friend, from above, a man is my friend//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], PG 272. NO. 91, CATALOGUE NO. 654, ""SITTING BULL'S MEDICINE SONG""//",The book refers to this collection: https://catalog.loc.gov/vwebv/search?searchCode=LCCN&searchArg=2010655203&searchType=1&permalink=y in the library of congress.,,,No,,9/25/2018 14:38:40,SAS
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,contacted THPO at Standing Rock thru folklife,Folkways = v expensive,LGY: contact LOC about rights to track,NHS2-1076.wav,Lullaby,"No. 217 in book, Catalogue No. 679",Various archives/libraries,https://catalog.loc.gov/vwebv/holdingsInfo?searchId=9738&recCount=25&recPointer=3&bibId=16528916&searchType=7&resultPointer=0,,,,http://gofile.me/3T2hsDBNoZown,Teton Sioux Music by Frances Densmore,1,0,1,0,0,,Lullaby,#REF!,lako1247,,#REF!,,Teton Sioux,Sioux,Plains and Plateau,,#REF!,lako1247,lako1247,yes,yes,yes,lkt,Lullaby,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc), The lyrics made it clear to me what type of song this is",Lullaby,"""The following is said to be the only lullaby used among the Sioux""//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], CATALOGUE NO. 679, PG 493//","ini la isti mana (be still sleep)//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], CATALOGUE NO. 679, PG 493//","From the collection in the LOC, https://catalog.loc.gov/vwebv/search?searchCode=LCCN&searchArg=2010655203&searchType=1&permalink=y",,,No,,9/25/2018 16:31:10,SAS
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,contacted THPO at Standing Rock thru folklife,Folkways = v expensive,LGY: contact LOC about rights to track,NHS2-1077.wav,Song of Little Girls' Play (b),"No. 216 in book, Catalogue No. 681",Various archives/libraries,https://catalog.loc.gov/vwebv/holdingsInfo?searchId=9738&recCount=25&recPointer=3&bibId=16528916&searchType=7&resultPointer=0,,,,http://gofile.me/3T2hs/Z3Dk75Wcm,Teton Sioux Music by Frances Densmore,1,0,1,0,0,,Play,#REF!,lako1247,,#REF!,,"Teton Sioux, Lakota",Sioux,Plains and Plateau,,#REF!,lako1247,lako1247,yes,yes,yes,lkt,No secondary function,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Play//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], SONG OF LITTLE GIRLS' PLAY (B), CAT NO. 681 PG 493//","The little girls sat in a circle and each girl, putting one hand over the other who sat next to her, lightly pinched the hand near the wrist.The tickling sensation could be endured only a few seconds before little girls fell over in a state of helpless laughter//TETON SIOUX MUSIC (BOOK) FRANCES DENSMORE FROM [SOURCE OF BOOK HERE], SONG OF LITTLE GIRLS' PLAY (B), CAT NO. 681 PG 492-493//",Hosisi pa (I catch but cannot hold you),The Densmore collection is in the library of congress here. https://catalog.loc.gov/vwebv/holdingsInfo?searchId=15497&recCount=25&recPointer=3&bibId=16528916&searchType=7&resultPointer=0,,,No,LOC says it has restricted access to this collection.,9/25/2018 16:07:22,SAS
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,contact LOC about rights to track,Folkways = v expensive,LGY: contact LOC about rights to track,NHS2-1080.wav,Mad Chief Mourns for his Grandson,"Cat 1096, No. 86",Various archives/libraries,https://catalog.loc.gov/vwebv/search?searchCode=LCCN&searchArg=2011655378&searchType=1&permalink=y,,,,http://gofile.me/3T2hs/dzomj9SVm,Pawnee Music Book,1,0,1,0,0,,Mourning,#REF!,pawn1254,,#REF!,,"Pawnee, Skidi",Pawnee,Plains and Plateau,,#REF!,pawn1254,pawn1254,yes,yes,yes,paw,Praise,No,,,,"The song is identified as such in its title or label, There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Mourning//PAWNEE MUSIC BOOK [SOURCE OF BOOK HERE], PG 119","Story is in book, ""...people said his heart was like a stone until he sang this song...""///PAWNEE MUSIC BOOK [SOURCE OF BOOK HERE], PG 118","Mad Chief sings as he walks, his spirit is glad as he walks, Pushed forward is no longer with us, yet we seem to see him; Yonder he comes ///PAWNEE MUSIC BOOK [SOURCE OF BOOK HERE], PG 119",https://catalog.loc.gov/vwebv/search?searchCode=LCCN&searchArg=2011655378&searchType=1&permalink=y ,,,No,"The collection is part of Densmore collection in library of congress, but access to recording is dependent on tribe according to Judith with Folk Life Center.",12/27/2018 16:49:52,SAS
0,0,JSL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ASK Library of Congress / American Folklife Center,https://www.loc.gov/resource/afc9999005.32731.0,digitize after pandemic,NHS2-0040.wav,Gongote,NA,Various archives/libraries,https://memory.loc.gov/diglib/ihas/loc.afc.afc9999005.25709/default.html,,,can't open songs or find price,https://memory.loc.gov/diglib/ihas/loc.afc.afc9999005.25709/default.html,Library of Congress (Traditional Music and Spoken Word Catalog),0,1,0,1,0,,Play,#REF!,sran1240,,#REF!,,Suriname Maroons ,Suriname Maroons ,Amazon and Orinoco,germ1287,#REF!,sran1241,sran1241,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,"Play song // LIBRARY OF CONGRESS, AFS NUMBER: 04737 A //",NA,NA,,,,No,"The LOC link contains information about the track and does not include audio for the file. Unsure how to gain access to track, may need to request it?",8/30/2018 18:21:33,KAH
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BL; reached out to contact at Berlin Phonogram Archive,http://sami.bl.uk/uhtbin/cgisirsi/?ps=gPqF2zddj8/WORKS-FILE/3160074/9,DROPPED - Cost lots of money to digitize at Brit Library; link is not to audio file,NHS2-0473.wav,Field Clearing Song,NA,British Library,http://explore.bl.uk/primo_library/libweb/action/display.do?tabs=moreTab&ct=display&fn=search&doc=BLLSA7555641&indx=1&recIds=BLLSA7555641&recIdxs=0&elementId=0&renderMode=poppedOut&displayMode=full&frbrVersion=&vid=BLVU1&mode=Basic&tab=local_tab&dscnt=0&vl(freeText0)=%22Field%20Clearing%20Song%22&dstmp=1576168838151,,,,http://sami.bl.uk/uhtbin/cgisirsi/?ps=rIb8AXCfG0/WORKS-FILE/164180033/9,British Library,1,1,0,0,1,,Work,#REF!,huic1243,,#REF!,,Huichol,Huichol,Central Mexico,,#REF!,huic1243,huic1243,yes,yes,yes,hch,No secondary function,No,,,,The song is identified as such in its title or label,Work Song// TITLE IN WORLDCAT//,NA,NA,C664/647 C1is the shelfmark,,,No,http://sami.bl.uk/uhtbin/cgisirsi/?ps=rIb8AXCfG0/WORKS-FILE/164180033/9 has the link to the original track with electronic access that can only be played at the library.,7/10/18 16:44,JAY
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BL; reached out to contact at Berlin Phonogram Archive,http://sami.bl.uk/uhtbin/cgisirsi/?ps=vXV8PayQS7/WORKS-FILE/3160074/9,DROPPED - Cost lots of money to digitize at Brit Library; link is not to audio file,NHS2-0474.wav,Corn Roasting Song,NA,British Library,http://explore.bl.uk/primo_library/libweb/action/display.do?tabs=moreTab&ct=display&fn=search&doc=BLLSA7555600&indx=1&recIds=BLLSA7555600&recIdxs=0&elementId=0&renderMode=poppedOut&displayMode=full&frbrVersion=&frbg=&&dscnt=0&scp.scps=scope%3A%28BLCONTENT%29&vl(2084770704UI0)=any&tb=t&vid=BLVU1&mode=Basic&srt=rank&tab=local_tab&dum=true&vl(freeText0)=%22Corn%20Roasting%20Song%22&dstmp=1576168936806,,,,http://sami.bl.uk/uhtbin/cgisirsi/?ps=1lFGKk153C/WORKS-FILE/74680012/9,British Library,0,1,0,1,0,,Work,#REF!,huic1243,,#REF!,,Huichol,Huichol,Central Mexico,,#REF!,huic1243,huic1243,yes,yes,yes,hch,No secondary function,No,,,,The song is identified as such in its title or label,Work Song// TITLE IN BRITISH LIBRARY//,NA,NA,C664/605 C1 is the shelfmark and the hyperlink has the electronic access to the track that can only be played at the library.,,,No,,7/10/18 17:01,JAY
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sent email to McGill Music Lib,,Can not find song,NHS2-1712.wav,The first amongst the birds,17,musiclabnas,,,,,http://gofile.me/3T2hs/FWR6t9YaO,"WorldCat, MCgill Music library",0,1,0,1,0,,Praise,#REF!,stan1290,,#REF!,,Auvergne,French,Western Europe,ital1284,#REF!,stan1290,stan1290,yes,yes,yes,fra,No secondary function,No,,,,The lyrics made it clear to me what type of song this is,NA,NA,"""the first amongst all birds is the singing nightingale. Prettily does he sing in the morning at the break of day [...] He plunges me into revery, for his voice is enchanting""",,Yes,6,Yes,,6/9/18 12:38,KVL
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AP Elkin, 1948; National Film & Sound Archive, Uni of Sydney; @Folklife","requested; Aboriginal Music from the Northern Territory of Australia: Side 1 & 2. Australian Broadcasting Corporation NB6521A FSX194 PRX.2708, 1950",subject to tribal permission,NHS2-0094.wav,Campfire Trading and Sweetheart Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Love,#REF!,djau1244,,#REF!,,Jawoyn: culture not found in eHRAF,Jawoyn,Australia,,#REF!,djau1244,djau1244,yes,yes,yes,djn,No secondary function,No,,,,The song is identified as such in its title or label,"Trading song; love song //GLOBAL JUKEBOX GENRE LABELS, CODING ID: 1218 //","Campfire trading and sweetheart song referring to the exchange of goods between tribal or classificatory husband and wife, not actually married //GLOBAL JUKEBOX CODING ID 1218, DESCRIPTION FIELD//",NA,,,,No,"Global Jukebox shows ""Recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.""",10/24/2018 16:15:54,YJW
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AP Elkin, 1948; National Film & Sound Archive, Uni of Sydney; @Folklife",can't find,"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0098.wav,Spiritual Song,NA,Unavailable,,,,,https://theglobaljukebox.org/,Global Jukebox,,,0,0,0,subject to tribal permission,Dance,#REF!,gunw1252,guma1252,#REF!,,Kunwinjku - culture not listed in EHRAF,Bininj,Australia,,#REF!,guma1252,guma1252,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,Ritual song; dance song; chant //CODING ID 1225 GENRE FROM GLOBAL JUKEBOX//,Kunwinjku land lies in the area famous for traditional Aboriginal rock art. Artists belong to clans and visually represent the ancestral creation stories or ‘Dreamings’ of their clan. Each clan has an estate where they hunt and gather edible plants and other necessities. Ancestral beings are believed to have created the features of the land. Spirits that animate an individual’s life reside there and at their death the spirit goes back to a Dreaming place.//CODING ID 1225 IN GLOBAL JUKEBOX//,NA,,,,No,,10/17/2018 16:09:53,YJW
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AP Elkin, 1948; National Film & Sound Archive, Uni of Sydney; @Folklife",can't find,"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0104.wav,Sweetheart Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Love,#REF!,kunb1251,,#REF!,,Gunbalang: Culture not listed in eHRAF,Gunbalang,Australia,,#REF!,kunb1251,gunw1250,no,yes,yes,wlg,No secondary function,No,,,,The song is identified as such in its title or label,Gossip song //GENRE ON GLOBAL JUKEBOX//,Gunbalang Gossip Song series; lyrics refer to a woman talking about her lover//DESCRIPTION ON GLOBAL JUKEBOX//,NA,,,,No,"Global Jukebox shows ""Recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.""",10/24/2018 16:07:16,YJW
0,0,JSL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A. P. Elkin, 1948; Publisher = Australian Broadcasting Corporation (Aboriginal Music From the Northern Territory NB4174B); @National Film & Sound Archive at University of Sydney, Australia; @Folklife Center",requested; coding info 1219 (much of the info on the RH columns are wrong),"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0118.wav,Wogaitj Mourning Songs,"Track is S1, unclear which Disc",Unavailable,,,,,"http://colsearch.nfsa.gov.aufsa/search/display/display.w3p;adv=;group=;groupequals=;holdingType=;page=0;parentid=;query=Aboriginal%20Music%20From%20The%20Northern%20Territory%20Of%20Australia,%201948;querytype=;rec=0;resCount=10",Global Jukebox,,,0,0,0,subject to tribal permission,Mourning,Wadjiginy,wadj1254,,#REF!,,Wogait,Wadjiginy,Australia,,#REF!,wadj1254,.,no,.,.,wdj,No secondary function,No,,,,The song is identified as such in its title or label,Mourning Song //LABELED IN GLOBAL JUKEBOX CODING ID 1219//,NA,NA,Request access at the link,,,No,,10/4/18 12:20,DWL
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A. P. Elkin, 1948; Publisher = Australian Broadcasting Corporation (Aboriginal Music From the Northern Territory NB4174B); @National Film & Sound Archive at University of Sydney, Australia; @Folklife Center",requested; got info from GJ (1215),"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0119.wav,Mourning Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Mourning,Wadjiginy,wadj1254,,#REF!,,Wogait: culture not found in eHRAF,Wadjiginy,Australia,,#REF!,wadj1254,wadj1254,yes,yes,yes,wdj,No secondary function,No,,,,The song is identified as such in its title or label,Mourning Song //GLOBAL JUKEBOX CODING ID: 1215//,Mourning song of the Wogaitj tribe //GLOBAL JUKEBOX CODING ID: 1215//,NA,,,,No,"Global Jukebox shows ""Recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.""",10/27/2018 13:52:46,YJW
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A. P. Elkin, 1948; Publisher = Australian Broadcasting Corporation (Aboriginal Music From the Northern Territory NB4174B); @National Film & Sound Archive at University of Sydney, Australia; @Folklife Center",maybe requested; can't find; GJ (coding: 1216),"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0120.wav,Corroboree Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Procession,Wadjiginy,wadj1254,,#REF!,,Wogait: culture not found in eHRAF,Wadjiginy,Australia,,#REF!,wadj1254,wadj1254,yes,yes,yes,wdj,ceremonial song,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Corroboree song; ceremonial song //GENRE FROM GLOBAL JUKEBOX CODING ID: 1216//,"Further extract from the Wonga recorded at Delissaville; a corroboree is an event at which Australians interact with the Dreamtime through dance, music, and costume //DESCRIPTION FROM GLOBAL JUKEBOX CODING ID: 1216//",NA,,,,No,,10/27/2018 14:21:51,YJW
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A. P. Elkin, 1948; Publisher = Australian Broadcasting Corporation (Aboriginal Music From the Northern Territory NB4174B); @National Film & Sound Archive at University of Sydney, Australia; @Folklife Center",maybe requested; can't find; GJ (coding: 1214),"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0121.wav,Corroboree Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Procession,Wadjiginy,wadj1254,,#REF!,,Wogait: culture not founded in eHRAF,Wadjiginy,Australia,,#REF!,wadj1254,wadj1254,yes,yes,yes,wdj,Ceremony,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Corroboree song; ceremonial song //GENRE OF SONG AS LISTED ON GLOBAL JUKE BOX CDING ID 1214//,"Passage from the Indi Indi Wonga Corroboree; a corroboree is an event at which Australians interact with the Dreamtime through dance, music, and costume //DESCRIPTION ON GLOBAL JUKE BOX CDING ID 1214//",NA,,,,No,"Global Juke Box shows ""Recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.""",10/27/2018 13:45:01,YJW
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A. P. Elkin, 1948; Publisher = Australian Broadcasting Corporation (Aboriginal Music From the Northern Territory NB4174B); @National Film & Sound Archive at University of Sydney, Australia; @Folklife Center",requested; GJ Classification Notes: This is a style of singing that we have listed as a culture in our database. This is because we have not been able to associate a particular tribe to this style of song.,"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0132.wav,Hawk Song,NA,Unavailable,,,,,https://theglobaljukebox.org/#,Global Jukebox,,,0,0,0,subject to tribal permission,Story,#REF!,yuul1239,,#REF!,,Maraian Singing,Maraian,Australia,,#REF!,.,.,.,.,.,#N/A,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)","Animal song //CODING ID 1221 IN GLOBAL JUKEBOX, RELEVANT TEXT IS IN THE DESCRIPTION FIELD//",NA,NA,,,,No,Global Jukebox says the recordings of Indigenous Australians will not be published on this site without permission from tribal representatives.,7/10/18 17:30,YJW
0,0,JSL,0,0,0,1,1,0,0,0,0,0,0,0,0,0,no singing; https://www.youtube.com/watch?v=fFYhzPktvUE&ab_channel=KennetSilvander,https://www.discogs.com/it/The-Waikikis-Hawaii-Tattoo/release/8295918,Permission denied,NHS2-1093.wav,Aloha Parade,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/75872,,,,http://ampm.auckland.ac.nz/handle/id/75872,Archive of Māori and Pacific Music,0,1,0,1,0,,Procession,#REF!,hawa1245,,#REF!,,Hawaiians,Hawaiian,Polynesia,,#REF!,hawa1245,hawa1245,yes,yes,yes,haw,No secondary function,No,,,,The song is identified as such in its title or label,Aloha Parade //AMPM ACCESSION NUMBER C85/065.06//,NA,NA,,,,No,,12/4/18 11:00,DIS
0,0,JSL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"completely spoken, no song",https://mediastore.auckland.ac.nz/library/public/AMPS/2021/LeeJudy/1983_135_06.mp3.preview,spoken,NHS2-1118.wav,Akateni,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/86796,,,,http://ampm.auckland.ac.nz/handle/id/86796,Archive of Māori and Pacific Music,0,1,0,1,0,,Story,#REF!,maor1246,,#REF!,,Cook Islanders,Cook Islander,Polynesia,,#REF!,.,maor1246,no,.,.,#N/A,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",NA,"The following is a variant of the story of Koroki-Te-Matangi and Koroki-Te-Vananga who, according to the version published by Low, Marouna encountered at sea on his way back to Aitutaki from Mangaia //AMPM ACCESSION NUMBER 83/135.06c//",NA,,,,No,,4/16/2018 9:53:28,DIS
0,0,JSL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"completely spoken, no song",https://mediastore.auckland.ac.nz/library/public/AMPS/2021/LeeJudy/1983_135_06.mp3.preview,spoken,NHS2-1119.wav,Tateni,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/86797,,,,http://ampm.auckland.ac.nz/handle/id/86797,Archive of Māori and Pacific Music,1,1,0,0,1,austro,Story,#REF!,maor1246,,#REF!,,Cook Islanders,Cook Islander,Polynesia,,#REF!,.,maor1246,no,.,.,#N/A,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",NA,Song relating to the story of Koroki-Te-Matangi and Koroki-Te-Vananga //AMPM ACCESSION NUMBER 83/135.06d//,NA,,,,No,,4/16/2018 9:54:46,DIS
0,0,JSL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"only commentary, no song",https://mediastore.auckland.ac.nz/library/public/AMPS/2021/LeeJudy/1991_133_04.mp3.preview,"Only commentary, song audio is missing",NHS2-1122.wav,Log-hauling chant,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/73042,,,,http://ampm.auckland.ac.nz/handle/id/73042,Archive of Māori and Pacific Music,0,1,0,1,0,,Work,#REF!,maor1246,,#REF!,,Maori,Maori,Polynesia,,#REF!,maor1246,maor1246,yes,yes,yes,mri,No secondary function,No,,,,The song is identified as such in its title or label,Log-hauling chant //AMPM ACCESSION NUMBER 91/133.04a//,NA,NA,,,,No,,11/4/18 7:47,DIS
0,0,JSL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"completely spoken, no song",https://mediastore.auckland.ac.nz/library/public/AMPS/2021/LeeJudy/1974_034_06.mp3.preview,all spoken,NHS2-1178.wav,talanoa,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/58006,,,,http://ampm.auckland.ac.nz/handle/id/58006,Archive of Māori and Pacific Music,0,1,0,1,0,,Story,#REF!,tong1325,,#REF!,,Tongans,Tongan,Polynesia,,#REF!,tong1325,tong1326,no,yes,yes,ton,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",NA,Has spoken song text. Local story //AMPM ACCESSION NUMBER 74/034.06//,NA,continued here http://ampm.auckland.ac.nz/handle/id/58007,,,No,,4/16/2018 9:26:01,DIS
0,0,JSL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no singing; https://www.youtube.com/watch?v=2ZVF4TCke7c&ab_channel=ElmarNaumann,https://www.discogs.com/it/The-Waikikis-Hawaii-Tattoo/release/8295918,Permission denied,NHS2-1094.wav,March of the Beachcombers,NA,Archive of Māori and Pacific Music,http://ampm.auckland.ac.nz/handle/id/75878,,,,http://ampm.auckland.ac.nz/handle/id/75878,Archive of Māori and Pacific Music,0,1,0,1,0,,Procession,#REF!,hawa1245,,#REF!,,Hawaiians,Hawaiian,Polynesia,,#REF!,hawa1245,hawa1245,yes,yes,yes,haw,No secondary function,No,,,,The song is identified as such in its title or label,March of the Beachcombers //AMPM ACCESSION NUMBER C85/065.11//,NA,NA,,,,No,,12/4/18 11:01,DIS
0,0,JSL,0,1,0,1,0,0,0,1,0,0,0,0,0,0,problem: it's an operatic track,https://www.worldcat.org/title/spanish-american-songs/oclc/903960216&referer=brief_results,"This is only a musical score, can't find the song as a recording",NHS2-0433.wav,Arrullo a la niña retrato,NA,Harvard Library,http://id.lib.harvard.edu/alma/990021285060203941/catalog,,,,http://www.worldcat.org/title/dos-canciones-con-acompanamiento-de-piano/oclc/2809191&referer=brief_results,WorldCat,0,1,0,1,0,uto,Lullaby,#REF!,azte1234,,#REF!,,Nahuatl,Aztec,Central Mexico,,#REF!,azte1234,azte1234,yes,yes,yes,,No secondary function,No,,,,The song is identified as such in its title or label,Lullaby Song// TITLE IN WORLDCAT//,NA,NA,The provided hyperlink has the information on the locations where the song can be found.,,,No,,3/9/18 15:33,JAY
0,0,JSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doesn't exist on GJ anymore (gone),,"not on GJ (subject to tribal permission), vinyl is unavailable for purchase or loan: https://www.discogs.com/Australian-Aborigines-Aboriginal-Music-From-The-Northern-Territory-Of-Australia-1948/release/8578331",NHS2-0102.wav,Sea Song,NA,Unavailable,,,,,https://theglobaljukebox.org/,Global Jukebox,,,0,0,0,subject to tribal permission,Story,#REF!,iwai1244,,#REF!,,Iwaidja - culture not listed in EHRAF,Iwaidja,Australia,,#REF!,iwai1244,iwai1244,yes,yes,yes,ibd,No secondary function,No,,,,"There is text in associated ethnography that states what type of song this is (this could be in liner notes, it could be in an email from an anthropologist, etc)",Story Song //LABELED IN GLOBAL JUKEBOX CODING ID 1207//,Sea song in the Jiwadja language; describes a salt-water fish swimming along// ID 1207 IN GLOBAL JUKEBOX CODING//,NA,,,,No,"Global Juke Box categories as ""Animal song"" in the genre section",10/17/2018 16:26:37,YJW
